SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,bedrooms,bathrooms,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,latitude,longitude,crime_index,dist_0,dist_1,dist_2,dist_3,dist_4,dist_5,dist_6,dist_7
MLS Listing,,Condo/Co-op,110 Broad St #304,Boston,MA,2110,2585000,2.0,2.5,Financial District,1898.0,,2018.0,16,1362.0,1369.0,Active,,,http://www.redfin.com/MA/Boston/110-Broad-St-02110/unit-304/home/145264405,MLS PIN,72438548,N,Y,42.35738920000001,-71.05205179999999,2.5689234365296105,1.36239138720799,3.6228793285415986,4.900035637577877,1.2986134745071392,2.474221578853073,0.44607570929766677,3.9563595538003837,10.470760634737022
MLS Listing,,Condo/Co-op,181 H St #2,Boston,MA,2127,469900,1.0,1.5,Boston,526.0,575.0,1900.0,16,893.0,169.0,Active,,,http://www.redfin.com/MA/Boston/181-H-St-02127/unit-2/home/28878094,MLS PIN,72438531,N,Y,42.331661499999996,-71.0416121,2.594982233881014,2.0351923865833688,4.923004146413483,5.734884931111097,2.1729910680476165,2.7310013025818036,2.2986076479665,3.3720492834662297,8.617065011792214
MLS Listing,,Condo/Co-op,1 Avery Unit 30B,Boston,MA,2111,4250000,3.0,4.5,Midtown,2667.0,2667.0,2000.0,16,1594.0,4097.0,Active,,,http://www.redfin.com/MA/Boston/1-Avery-St-02111/unit-30B/home/9312625,MLS PIN,72438522,N,Y,42.3534171,-71.06251,2.60516503163319,0.7622022931786508,3.227141434847277,4.376797917721006,0.7023382592845857,1.8737239225334472,0.8435903838047215,3.403369170929993,10.363758175862978
MLS Listing,,Single Family Residential,445 Marlborough,Boston,MA,2115,8995000,6.0,7.0,Back Bay,6200.0,2216.0,1885.0,16,1451.0,453.0,Active,,,http://www.redfin.com/MA/Boston/445-Marlborough-St-02115/home/9270441,MLS PIN,72438520,N,Y,42.3499645,-71.0904231,2.6278805965553893,0.801877200133912,2.205342331766484,2.9897054498576794,0.7576045015497173,0.7466936858555844,2.1074340789390313,2.5377663616622175,10.687768089458231
MLS Listing,,Condo/Co-op,16 Boardman St #21,Boston,MA,2128,599900,2.0,2.0,East Boston,997.0,,2018.0,16,602.0,303.0,Active,,,http://www.redfin.com/MA/Boston/16-Boardman-St-02128/unit-21/home/148622798,MLS PIN,72438511,N,Y,42.387428899999996,-71.0089407,2.2250515149225745,4.364925361739088,5.729765292874633,7.386492623676158,4.261646366608785,5.465700529398287,2.8137132847069926,6.9768616248193345,12.188694099987355
MLS Listing,,Townhouse,58 W Rutland Sq #1,Boston,MA,2118,1649000,2.0,2.5,South End,1400.0,,1875.0,16,1178.0,227.0,Active,January-27-2019 02:00 PM,January-27-2019 03:30 PM,http://www.redfin.com/MA/Boston/58-W-Rutland-Sq-02118/unit-1/home/9319757,MLS PIN,72438507,N,Y,42.342811100000006,-71.07979559999998,2.650073728687655,0.40475556517749867,2.937457599594423,3.6377033438841835,0.5699450680824192,0.7582278629722542,1.968118109322818,2.29630848806524,10.008097103501548
MLS Listing,,Condo/Co-op,110 Stuart St Unit 26E,Boston,MA,2116,2299000,2.0,2.5,Back Bay,1714.0,,2009.0,16,1341.0,2356.0,Active,,,http://www.redfin.com/MA/Boston/110-Stuart-St-02116/unit-26E/home/39913337,MLS PIN,72438506,N,Y,42.3509572,-71.0654038,2.6172888483450887,0.5501913626092199,3.1745113843789867,4.245702488010451,0.5252042279025985,1.6608175146076147,1.0668683761001103,3.178436305558021,10.251616566032574
MLS Listing,,Condo/Co-op,64 Queensberry St #311,Boston,MA,2215,529000,1.0,1.0,The Fenway,450.0,,1910.0,16,1176.0,275.0,Active,,,http://www.redfin.com/MA/Boston/64-Queensberry-St-02215/unit-311/home/9241509,MLS PIN,72438504,N,Y,42.342194,-71.09820570000001,2.63866170825381,1.2387351589921403,2.4254975168090778,2.7664934685839007,1.288880407564045,0.2904531919795636,2.721531492109386,1.9324673795951597,10.399671690010532
MLS Listing,,Condo/Co-op,663 Tremont St #1,Boston,MA,2118,975000,2.0,1.0,South End,1057.0,,1900.0,16,922.0,239.0,Active,,,http://www.redfin.com/MA/Boston/663-Tremont-St-02118/unit-1/home/40288259,MLS PIN,72438487,N,Y,42.3420134,-71.07584109999999,2.650501243033439,0.38281800377174807,3.1188016400968106,3.8474496633657527,0.5839161870022334,0.9412103135475012,1.8802335744338117,2.3637952668276343,9.874883527131121
MLS Listing,,Townhouse,5 Cedar St #1,Boston,MA,2119,679000,3.0,2.0,Boston,1230.0,,2019.0,16,552.0,200.0,Active,,,http://www.redfin.com/MA/Boston/5-Cedar-St-02119/unit-1/home/148615249,MLS PIN,72438449,N,Y,42.3245,-71.089015,2.6739762900272748,1.7420049293633035,3.730520551898837,3.80125229552461,1.9189939219805376,1.0622352759578495,3.2569300895501003,1.0056665110427137,9.10696469060606
MLS Listing,,Condo/Co-op,53 N Mead St #10,Boston,MA,2129,569000,1.0,1.0,Charlestown,806.0,,1988.0,16,706.0,450.0,Active,January-27-2019 12:00 PM,January-27-2019 01:30 PM,http://www.redfin.com/MA/Boston/53-N-Mead-St-02129/unit-10/home/148615071,MLS PIN,72438447,N,Y,42.38256320000001,-71.0659721,2.4795325759540106,2.462665458764025,2.80036070850368,4.512295194610246,2.269624287618572,3.3008006299910435,1.443591979349154,5.073782367756284,12.336680216645778
MLS Listing,,Condo/Co-op,150 Dorchester Ave #511,Boston,MA,2127,1350000,2.0,2.0,South Boston,1409.0,,2016.0,16,958.0,592.0,Active,January-27-2019 01:00 PM,January-27-2019 02:30 PM,http://www.redfin.com/MA/Boston/150-Dorchester-Ave-02127/unit-511/home/104293561,MLS PIN,72438437,N,Y,42.3418223,-71.0569152,2.624475696187801,1.011475341558183,3.878083863027821,4.786190272229016,1.1294798296069484,1.9006654272838233,1.5216772340266222,3.032453525033965,9.513941514538613
MLS Listing,,Single Family Residential,21 Fairhaven Rd,Newton,MA,2459,2899000,6.0,6.5,Newton,6360.0,15898.0,2019.0,16,456.0,,Active,,,http://www.redfin.com/MA/Newton/21-Fairhaven-Rd-02459/home/11486989,MLS PIN,72438424,N,Y,42.297588,-71.177598,2.2458353625853373,6.280262776885585,6.037489781504013,4.451618604114231,6.371350232803516,5.17050701126577,7.817928419169701,3.9841514356892564,10.96052781416247
MLS Listing,,Condo/Co-op,1662 Commonwealth #33,Boston,MA,2135,300000,0.0,1.0,Boston,443.0,445.0,1925.0,16,677.0,210.0,Active,,,http://www.redfin.com/MA/Boston/1662-Commonwealth-Ave-02135/unit-33/home/9019183,MLS PIN,72438419,N,Y,42.3415848,-71.1446214,2.4695792360934945,3.5828544763534675,2.5629142482324103,1.155733516284248,3.5847362676204066,2.6015552107922915,4.900342256355114,2.82921837913654,11.721591011989677
MLS Listing,,Condo/Co-op,16 Boardman St #37,Boston,MA,2128,499900,1.0,1.0,East Boston,766.0,,2018.0,16,653.0,233.0,Active,,,http://www.redfin.com/MA/Boston/16-Boardman-St-02128/unit-37/home/148611396,MLS PIN,72438402,N,Y,42.387428899999996,-71.0089407,2.2250515149225745,4.364925361739088,5.729765292874633,7.386492623676158,4.261646366608785,5.465700529398287,2.8137132847069926,6.9768616248193345,12.188694099987355
MLS Listing,,Condo/Co-op,150 Dorchester Ave #510,Boston,MA,2127,1699000,3.0,2.0,South Boston,1877.0,,2016.0,16,905.0,623.0,Active,,,http://www.redfin.com/MA/Boston/150-Dorchester-Ave-02127/unit-510/home/105675744,MLS PIN,72438396,N,Y,42.3418223,-71.0569152,2.624475696187801,1.011475341558183,3.878083863027821,4.786190272229016,1.1294798296069484,1.9006654272838233,1.5216772340266222,3.032453525033965,9.513941514538613
MLS Listing,,Townhouse,9 Ingleside St #2,Boston,MA,2125,579000,4.0,2.0,Boston,1750.0,,2019.0,16,331.0,100.0,Active,,,http://www.redfin.com/MA/Dorchester/9-Ingleside-St-02125/unit-2/home/148608671,MLS PIN,72438366,N,Y,42.317253,-71.0775244,2.677154549124557,2.0936390906746927,4.44233552212273,4.57297026912216,2.2948590109357103,1.746981686975861,3.4328831130117035,1.3306429210066546,8.380155347812487
MLS Listing,,Condo/Co-op,40 Parkton Rd #3,Boston,MA,2130,589900,2.0,1.0,Jamaica Plain,1215.0,1215.0,1900.0,16,486.0,200.0,Active,January-26-2019 12:00 PM,January-26-2019 01:00 PM,http://www.redfin.com/MA/Boston/40-Parkton-Rd-02130/unit-3/home/9137630,MLS PIN,72438326,N,Y,42.322499799999996,-71.1143957,2.6290013368894343,2.6520327066068528,3.538938339221159,2.996656425189587,2.7687694448072104,1.5723015341743114,4.214939664020259,0.7978843358515308,9.724960036645324
MLS Listing,,Condo/Co-op,38 P St #5,Boston,MA,2127,829000,2.0,1.5,South Boston,928.0,,2019.0,16,893.0,335.0,Active,,,http://www.redfin.com/MA/Boston/38-P-St-02127/unit-5/home/148604963,MLS PIN,72438323,N,Y,42.3369828,-71.02710040000001,2.5240890120770256,2.563784146817851,5.357834324083491,6.348700935086954,2.6541083572716864,3.424722821989517,2.2939991916819973,4.197730390355587,8.81837875278932
MLS Listing,,Condo/Co-op,38 P St Ph 8,Boston,MA,2127,1449000,2.0,2.5,South Boston,1681.0,,2019.0,16,862.0,400.0,Active,,,http://www.redfin.com/MA/Boston/38-P-St-02127/unit-8/home/148604961,MLS PIN,72438322,N,Y,42.3369828,-71.02710040000001,2.5240890120770256,2.563784146817851,5.357834324083491,6.348700935086954,2.6541083572716864,3.424722821989517,2.2939991916819973,4.197730390355587,8.81837875278932
MLS Listing,,Condo/Co-op,38 P St #3,Boston,MA,2127,799000,2.0,1.5,South Boston,928.0,,2019.0,16,861.0,335.0,Active,,,http://www.redfin.com/MA/Boston/38-P-St-02127/unit-3/home/148604959,MLS PIN,72438321,N,Y,42.3369828,-71.02710040000001,2.5240890120770256,2.563784146817851,5.357834324083491,6.348700935086954,2.6541083572716864,3.424722821989517,2.2939991916819973,4.197730390355587,8.81837875278932
MLS Listing,,Condo/Co-op,150 W Broadway Ph 2,Boston,MA,2127,1200000,2.0,2.0,South Boston,1200.0,,2018.0,16,1000.0,332.0,Active,January-27-2019 12:00 PM,January-27-2019 02:00 PM,http://www.redfin.com/MA/Boston/150-W-Broadway-02127/unit-2/home/148604587,MLS PIN,72438319,N,Y,42.3407806,-71.053375,2.617969657246837,1.2064472871264205,4.0684240429422776,4.979394273764363,1.3218210916674598,2.076948099112814,1.584629982655158,3.1340457067750833,9.389702390706889
MLS Listing,,Condo/Co-op,150 W Broadway Unit TH2,Boston,MA,2127,999999,2.0,2.5,South Boston,1416.0,,2018.0,16,706.0,319.0,Active,January-27-2019 12:00 PM,January-27-2019 02:00 PM,http://www.redfin.com/MA/Boston/150-W-Broadway-02127/unit-TH2/home/148604365,MLS PIN,72438307,N,Y,42.3407806,-71.053375,2.617969657246837,1.2064472871264205,4.0684240429422776,4.979394273764363,1.3218210916674598,2.076948099112814,1.584629982655158,3.1340457067750833,9.389702390706889
MLS Listing,,Condo/Co-op,9 W Broadway #613,Boston,MA,2127,1539000,2.0,2.5,South Boston,1713.0,,2003.0,16,898.0,1502.0,Active,January-27-2019 11:30 AM,January-27-2019 01:00 PM,http://www.redfin.com/MA/Boston/9-W-Broadway-02127/unit-613/home/9318790,MLS PIN,72438284,N,Y,42.342340500000006,-71.0578677,2.6254995830406855,0.9527210346655541,3.8176306914121194,4.730406775706712,1.0691814395708095,1.8555635458770166,1.4923444144600657,3.0171452811132684,9.563335886589279
MLS Listing,,Condo/Co-op,185 Cornell St #1,Boston,MA,2131,424500,2.0,1.0,Boston,1123.0,1123.0,1905.0,16,378.0,173.0,Active,,,http://www.redfin.com/MA/Boston/185-Cornell-St-02131/unit-1/home/9317827,MLS PIN,72438266,N,Y,42.2791615,-71.1345743,2.4887597571913975,5.616942013380804,6.567524349226425,5.49472173881726,5.774047247942611,4.654340925198234,7.158556064052125,2.9174224640415707,8.419727533975196
MLS Listing,,Townhouse,3j Dorchester St Unit 3-j,Boston,MA,2127,1099000,3.0,2.0,South Boston,1581.0,500.0,2012.0,16,695.0,433.0,Active,,,http://www.redfin.com/MA/Boston/3-Dorchester-St-02127/unit-3J/home/85680423,MLS PIN,72438264,N,Y,42.3378454,-71.0428562,2.590801519671272,1.7816526852946561,4.630365843194233,5.551413994465986,1.8914345907569456,2.6159941436913274,1.8711285485955875,3.4883024090747896,9.046040449414683
MLS Listing,,Condo/Co-op,60 Glen Rd Unit T1,Brookline,MA,2445,449000,1.0,1.0,Brookline Village,788.0,,1900.0,16,570.0,572.0,Active,,,http://www.redfin.com/MA/Brookline/60-Glen-Rd-02445/unit-T1/home/11489067,MLS PIN,72438251,N,Y,42.3260217,-71.1168849,2.618962091961924,2.6040858704396737,3.2891650786786792,2.7244658913572626,2.7034176400685026,1.4986724624204213,4.153204542024047,1.062159093571151,9.995348846238645
MLS Listing,,Multi-Family (2-4 Unit),50 Quincy St,Boston,MA,2121,599900,9.0,2.0,Boston,2983.0,3789.0,1900.0,16,201.0,,Active,January-25-2019 10:15 AM,January-25-2019 11:15 AM,http://www.redfin.com/MA/Boston/50-Quincy-St-02113/home/9078280,MLS PIN,72438213,N,Y,42.315421,-71.079972,2.6776554637871026,2.230380175565639,4.495954958544519,4.55594186099931,2.4294238128608825,1.8058317577334995,3.5963672095499257,1.192991371552766,8.332030733142929
MLS Listing,,Multi-Family (2-4 Unit),6 Cardington St,Boston,MA,2119,650000,7.0,2.0,Roxbury,3783.0,4037.0,1900.0,16,172.0,,Active,,,http://www.redfin.com/MA/Boston/6-Cardington-St-02119/home/9295287,MLS PIN,72438198,N,Y,42.3174255,-71.0940906,2.671647260113252,2.2942195194227626,4.089987379790721,3.9321657982576452,2.468862169330722,1.5207256113694199,3.807784488877501,0.5110742787965216,8.832501533909873
MLS Listing,,Condo/Co-op,1 Franklin St #3705,Boston,MA,2110,2750000,2.0,2.5,Boston,1609.0,,2016.0,16,1709.0,1610.0,Active,,,http://www.redfin.com/MA/Boston/1-Franklin-St-02110/unit-3705/home/145254614,MLS PIN,72438188,N,Y,42.3563166,-71.0595573,2.5901458671463846,1.000696127320862,3.2859899205043592,4.517365424702957,0.9169343636081605,2.108354680975667,0.5939765938310316,3.6541515671513154,10.507604453880624
MLS Listing,,Townhouse,123 Falcon St #4,Boston,MA,2128,579900,2.0,2.5,East Boston,1294.0,,1987.0,16,448.0,,Active,January-27-2019 12:00 PM,January-27-2019 01:30 PM,http://www.redfin.com/MA/Boston/123-Falcon-St-02128/unit-4/home/138078903,MLS PIN,72438182,N,Y,42.38183,-71.034093,2.394607939697009,3.1640721740254314,4.399705652777446,6.042880628956497,3.0343451399406063,4.233794411333455,1.601437729670826,5.844659919484831,11.931260533700335
MLS Listing,,Townhouse,10 Woodmere Dr #5,Milton,MA,2186,1275000,3.0,2.5,Blue Hills,2700.0,,2018.0,16,472.0,475.0,Active,,,http://www.redfin.com/MA/Milton/10-Woodmere-Dr-02186/unit-5/home/113058385,MLS PIN,72438178,N,Y,42.24307329999999,-71.1182369,2.3709805296834077,7.541055414636598,9.012113589405391,8.086655204660033,7.727452178428727,6.768492643211373,8.961151629713116,4.985875906854286,6.533350766421985
MLS Listing,,Condo/Co-op,1486 Commonwealth Ave Unit 17C,Boston,MA,2135,399000,1.0,1.0,Brighton,560.0,,1910.0,17,713.0,393.0,Active,,,http://www.redfin.com/MA/Boston/1486-Commonwealth-Ave-02135/unit-17C/home/45470425,MLS PIN,72438142,N,Y,42.3465112,-71.1406537,2.4794683205585244,3.356708282248853,2.1668388301948998,0.8829985669981636,3.339790549966246,2.443146145621119,4.608408942695867,2.9280243704166677,11.858712370823097
MLS Listing,,Condo/Co-op,320 W 3rd St #203,Boston,MA,2127,829000,2.0,2.0,Boston,1180.0,1180.0,2003.0,17,703.0,553.0,Active,,,http://www.redfin.com/MA/Boston/320-W-3rd-St-02127/unit-203/home/148602880,MLS PIN,72438141,N,Y,42.3370485,-71.0455517,2.6014672514152473,1.6775245503097116,4.544615731596902,5.432525490135072,1.7978114071453515,2.48119099088625,1.888598983226099,3.3405196695130566,9.028823042580534
MLS Listing,,Single Family Residential,767 E Fourth,Boston,MA,2127,989000,6.0,3.0,South Boston,2200.0,1601.0,1900.0,17,450.0,,Active,,,http://www.redfin.com/MA/Boston/767-E-4th-St-02127/home/9197584,MLS PIN,72438098,N,Y,42.3344988,-71.0330677,2.5562760657152133,2.333113159541047,5.178028042693547,6.095601525287456,2.4428794488922034,3.1336980588902446,2.277468179658105,3.8506640330857373,8.70662288464211
MLS Listing,,Condo/Co-op,339 E St #1,Boston,MA,2127,575000,2.0,1.0,South Boston,683.0,683.0,1885.0,17,842.0,171.0,Active,,,http://www.redfin.com/MA/Boston/339-E-St-02127/unit-1/home/18982709,MLS PIN,72438084,N,Y,42.3382369,-71.04852029999999,2.608966734684035,1.5050179659299059,4.372688801378027,5.264191145752532,1.625286182230042,2.325103480331452,1.7798557375174637,3.2475361735033017,9.149428923408422
MLS Listing,,Condo/Co-op,121 Salem St Unit 3C,Boston,MA,2113,450000,1.0,1.0,North End,460.0,460.0,1920.0,17,978.0,176.0,Active,January-26-2019 12:00 PM,January-26-2019 01:30 PM,http://www.redfin.com/MA/Boston/121-Salem-St-02113/unit-3C/home/9278432,MLS PIN,72438079,N,Y,42.3645604,-71.05537659999999,2.549860479346794,1.5497015611036025,3.3339287538801075,4.74982096189094,1.421887681470609,2.6250972050779566,0.10364014927056953,4.238873825830396,10.99311735166167
MLS Listing,,Multi-Family (2-4 Unit),225 Bowen St,Boston,MA,2127,1240000,3.0,3.0,South Boston,2178.0,1117.0,1900.0,17,569.0,,Active,,,http://www.redfin.com/MA/Boston/225-Bowen-St-02127/home/9195805,MLS PIN,72438063,N,Y,42.3354221,-71.0502643,2.6187355011177544,1.5221844096187422,4.412334152853466,5.233124460158963,1.663574532446508,2.2516158744708785,1.962225859702393,3.074724734006121,8.989174076156521
MLS Listing,,Condo/Co-op,110 Broad St #401,Boston,MA,2110,1849000,1.0,1.5,Waterfront,1410.0,,2018.0,17,1311.0,925.0,Active,January-27-2019 01:00 PM,January-27-2019 02:00 PM,http://www.redfin.com/MA/Boston/110-Broad-St-02110/unit-401/home/148601943,MLS PIN,72438006,N,Y,42.35738920000001,-71.05205179999999,2.5689234365296105,1.36239138720799,3.6228793285415986,4.900035637577877,1.2986134745071392,2.474221578853073,0.44607570929766677,3.9563595538003837,10.470760634737022
MLS Listing,,Condo/Co-op,74 Bryon Rd #2,Boston,MA,2134,329900,2.0,1.0,West Roxbury's Chestnut Hill,780.0,780.0,1955.0,17,423.0,334.0,Active,,,http://www.redfin.com/MA/Boston/74-Bryon-Rd-02134/unit-2/home/148601283,MLS PIN,72437874,N,Y,42.3593008,-71.1270268,2.5031661962861786,2.7793283325029514,1.0648314632275488,1.0645147413881808,2.700288951845769,2.180145672975755,3.7668547954234457,3.3273614618675285,12.174336979772322
MLS Listing,,Condo/Co-op,176 Humboldt Ave #5,Boston,MA,2121,499000,3.0,2.0,Roxbury,1291.0,,2018.0,17,387.0,315.0,Active,,,http://www.redfin.com/MA/Boston/176-Humboldt-Ave-02121/unit-5/home/145561863,MLS PIN,72437864,N,Y,42.313787299999994,-71.08865899999999,2.6755354691576336,2.4303789453512845,4.420031339690894,4.306288109770227,2.618333731132597,1.7919977120609,3.88513408898036,0.747470678206649,8.469593315164541
MLS Listing,,Single Family Residential,34 Horace St,Boston,MA,2128,445000,3.0,1.5,Boston,1106.0,2500.0,1910.0,17,402.0,,Active,,,http://www.redfin.com/MA/Boston/34-Horace-St-02128/home/9115296,MLS PIN,72437857,N,Y,42.381865000000005,-71.018796,2.3181718445334454,3.7314205239918854,5.177289156616221,6.800538792069693,3.627806925243392,4.8318277936780945,2.180230769223242,6.3513849299554215,11.838898489642297
MLS Listing,,Condo/Co-op,437 D St Unit 3A,Boston,MA,2210,1350000,2.0,2.0,Seaport District,1500.0,,1920.0,17,900.0,478.0,Active,,,http://www.redfin.com/MA/Boston/437-D-St-02210/unit-3A/home/9185871,MLS PIN,72437840,N,Y,42.3451429,-71.0429517,2.5763626041043786,1.6546780639403649,4.377794981952843,5.440877958057066,1.7136429208446304,2.637935303788351,1.3960903823991635,3.7440214119841375,9.53547106038513
MLS Listing,,Condo/Co-op,141 Dorchester Ave Unit 1001/1002,Boston,MA,2127,3995000,3.0,2.5,South Boston,2801.0,,2008.0,17,1426.0,2398.0,Active,,,http://www.redfin.com/MA/Boston/141-Dorchester-Ave-02127/unit-1001-1002/home/148601014,MLS PIN,72437832,N,Y,42.3419516,-71.0574969,2.625510498818219,0.9805727322526068,3.848495764431435,4.755139658620304,1.0995091103035974,1.8717886516701123,1.5163526604137667,3.014820388215039,9.531843253361455
MLS Listing,,Multi-Family (5+ Unit),387 Beacon St,Boston,MA,2116,4900000,1.0,1.5,Back Bay,5150.0,2016.0,1899.0,17,951.0,,Active,,,http://www.redfin.com/MA/Boston/387-Beacon-St-02116/home/9245118,MLS PIN,72437798,N,Y,42.351839,-71.084805,2.6255637836505183,0.5786319253940247,2.3220209193017696,3.2526421437500854,0.4785471307794646,0.9731417432967716,1.792426577054848,2.747974319558712,10.681435624713954
MLS Listing,,Condo/Co-op,566 Commonwealth Ave #502,Boston,MA,2215,714000,2.0,2.0,Kenmore Square,1245.0,,1968.0,17,573.0,1653.0,Active,January-26-2019 12:00 PM,January-26-2019 01:30 PM,http://www.redfin.com/MA/Boston/566-Commonwealth-Ave-02215/unit-502/home/148600156,MLS PIN,72437731,N,Y,42.3487227,-71.0988578,2.6210573614775097,1.21874790921201,2.014614266325561,2.587283441467866,1.194760688359399,0.6881050663235153,2.534245130800276,2.3764674927386897,10.81003895968565
MLS Listing,,Condo/Co-op,99 Pond Ave #314,Brookline,MA,2445,549888,1.0,1.0,Brookline,870.0,,1970.0,19,632.0,656.0,Active,,,http://www.redfin.com/MA/Brookline/99-Pond-Ave-02445/unit-314/home/145665351,MLS PIN,72437547,N,Y,42.3295349,-71.1155609,2.6197060857871435,2.4154213580515673,3.050434734716389,2.5737836445351125,2.5033593982394033,1.3038200740752153,3.951035701828361,1.2182649414070643,10.148584322430068
MLS Listing,,Condo/Co-op,287 Old Colony #3,Boston,MA,2127,829000,2.0,2.0,South Boston,1250.0,9999.0,2019.0,19,663.0,250.0,Active,,,http://www.redfin.com/MA/Boston/287-Old-Colony-Ave-02127/unit-3/home/148587967,MLS PIN,72437500,N,Y,42.330155299999994,-71.0528527,2.632609717766167,1.6545122246191173,4.538708325234049,5.230241841312164,1.8243110940121912,2.197740790695237,2.31831842716042,2.7986280177571587,8.684344447926392
MLS Listing,,Single Family Residential,746 River St,Boston,MA,2136,439974,4.0,2.0,Hyde Park,1965.0,6192.0,1910.0,19,224.0,,Active,,,http://www.redfin.com/MA/Boston/746-River-St-02136/home/148566249,MLS PIN,72437437,N,Y,42.2527785,-71.1299976,2.3883283110379594,7.11917244684463,8.359874134318783,7.330738074929109,7.295463972365234,6.262175589061926,8.598831084791916,4.472009052470667,7.339777805457731
MLS Listing,,Parking,25 Savoy,Boston,MA,2118,200000,,,South End,,,,19,,212.0,Active,,,http://www.redfin.com/MA/Boston/25-Savoy-St-02118/unit-PK-208-209/home/144478964,MLS PIN,72437419,N,Y,42.3417408,-71.06735,2.6433256752193888,0.5635786963127539,3.454683253837229,4.270350376130534,0.7371563819949949,1.3684297292940792,1.6717520438591955,2.631569128280531,9.690606331361105
MLS Listing,,Condo/Co-op,188 Brookline Ave Ph 29D,Boston,MA,2215,4872300,3.0,3.0,The Fenway,2344.0,,2018.0,19,2079.0,2993.0,Active,January-27-2019 12:00 PM,January-27-2019 01:30 PM,http://www.redfin.com/MA/Boston/188-Brookline-Ave-02215/unit-29D/home/148582814,MLS PIN,72437395,N,Y,42.343773399999996,-71.10172179999999,2.6290006124142735,1.3871552572005128,2.2504123814020205,2.558075129206487,1.4131060380608875,0.49929363188243875,2.8190924558112647,2.0257773711489033,10.583707842316553
MLS Listing,,Condo/Co-op,188 Brookline Ave Ph 28E,Boston,MA,2215,2995200,2.0,2.5,The Fenway,1872.0,,2018.0,19,1600.0,2521.0,Active,January-27-2019 12:00 PM,January-27-2019 01:30 PM,http://www.redfin.com/MA/Boston/188-Brookline-Ave-02215/unit-28E/home/146176308,MLS PIN,72437394,N,Y,42.343773399999996,-71.10172179999999,2.6290006124142735,1.3871552572005128,2.2504123814020205,2.558075129206487,1.4131060380608875,0.49929363188243875,2.8190924558112647,2.0257773711489033,10.583707842316553
MLS Listing,,Condo/Co-op,250 Dudley St #4,Boston,MA,2119,350000,3.0,1.0,Boston,1578.0,,1989.0,20,222.0,419.0,Active,,,http://www.redfin.com/MA/Boston/250-Dudley-St-02119/unit-4/home/9286021,MLS PIN,72437348,N,Y,42.328750899999996,-71.0794511,2.6726458563779723,1.3153133378100579,3.7112266427486453,4.044441829673543,1.5118673151025281,1.0456359156323538,2.7517804780225767,1.5677003125897024,9.12709373138675
MLS Listing,,Condo/Co-op,188 Brookline Ave Ph 29-B,Boston,MA,2215,3954500,2.0,2.5,The Fenway,2055.0,,2018.0,20,1924.0,2867.0,Active,January-27-2019 12:00 PM,January-27-2019 01:30 PM,http://www.redfin.com/MA/Boston/188-Brookline-Ave-02215/unit-29-B/home/146173646,MLS PIN,72437327,N,Y,42.343773399999996,-71.10172179999999,2.6290006124142735,1.3871552572005128,2.2504123814020205,2.558075129206487,1.4131060380608875,0.49929363188243875,2.8190924558112647,2.0257773711489033,10.583707842316553
MLS Listing,,Condo/Co-op,188 Brookline Ave Unit 22A,Boston,MA,2215,2682700,3.0,2.5,The Fenway,1852.0,,2018.0,20,1449.0,2286.0,Active,January-27-2019 12:00 PM,January-27-2019 01:30 PM,http://www.redfin.com/MA/Boston/188-Brookline-Ave-02215/unit-22A/home/148581744,MLS PIN,72437313,N,Y,42.343773399999996,-71.10172179999999,2.6290006124142735,1.3871552572005128,2.2504123814020205,2.558075129206487,1.4131060380608875,0.49929363188243875,2.8190924558112647,2.0257773711489033,10.583707842316553
MLS Listing,,Townhouse,241 Perkins St Unit J601,Boston,MA,2130,999000,3.0,3.0,Jamaica Plain,2280.0,1001880.0,1976.0,20,438.0,1244.0,Active,,,http://www.redfin.com/MA/Boston/241-Perkins-St-02130/unit-J601/home/11835750,MLS PIN,72437258,N,Y,42.321732399999995,-71.12224559999999,2.603139425162418,2.9997267135517975,3.5858495298261177,2.8339815538359603,3.103323097242907,1.8986018449750413,4.553110113307255,1.0965654014778208,9.935333563656268
MLS Listing,,Multi-Family (2-4 Unit),81-83 Victory Rd,Boston,MA,2122,950000,9.0,3.0,Dorchester's Neponset,3024.0,4073.0,1905.0,20,314.0,,Active,,,http://www.redfin.com/MA/Boston/81-Victory-Rd-02122/home/9095419,MLS PIN,72437153,N,Y,42.2967629,-71.05170799999999,2.612976673316833,3.7035406407833054,6.336886269489788,6.493487728503087,3.9045120047581174,3.6543274252632654,4.623829324715591,2.9078432492285344,6.519384003402073
MLS Listing,,Condo/Co-op,40 Traveler #303,Boston,MA,2118,1195000,2.0,2.0,South End,1288.0,,2018.0,20,928.0,912.0,Active,,,http://www.redfin.com/MA/Boston/40-Traveler-St-02118/unit-303/home/120566463,MLS PIN,72437011,N,Y,42.3443125,-71.0629483,2.6309626176029113,0.6610841066728017,3.526309448874163,4.446413963370226,0.7765905393081117,1.6197265176001987,1.4222095991203096,2.916253625222755,9.777446408260115
